date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:05:28	60302/60302	---MCZ	200	added ('OK')	text/html	etag:%22ae207fdcb407d0fd17091d371a79b0bc-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/sprite.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/sprite.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:28	60306/60306	---MCZ	200	added ('OK')	text/html	etag:%22d06343c19e4d97a0b3dd227635d1d529-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/sprite_x.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/sprite_x.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:29	60306/60306	---MCZ	200	added ('OK')	text/html	etag:%228dc8fc6d9e479e9fc400d07657ac879d-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/sprite_y.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/sprite_y.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:30	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%221a976f9263aedceb479e42475c5bfd57-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/sprite_next.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/sprite_next.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:30	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%2209fa43e56afdcf044ec38b70484cb938-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/sprite_prev.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/sprite_prev.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:31	60316/60316	---MCZ	200	added ('OK')	text/html	etag:%2296dd0c4016ee99438b10c213f8f02a1c-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/default_thumb.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/default_thumb.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:32	60302/60302	---MCZ	200	added ('OK')	text/html	etag:%223bd7a3ed04389f07ab3f268ed50a053d-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/default/loader.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/default/loader.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:32	60314/60314	---MCZ	200	added ('OK')	text/html	etag:%22982295ce12987ff648737bc5fdd2c50f-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_rounded/sprite.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_rounded/sprite.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:33	60316/60316	---MCZ	200	added ('OK')	text/html	etag:%22312ee689f677943f81bd12c12a46c290-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_rounded/btnnext.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_rounded/btnnext.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:34	60324/60324	---MCZ	200	added ('OK')	text/html	etag:%22f4f10e534c794b5effdd52b970072fac-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_rounded/btnprevious.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_rounded/btnprevious.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:34	60314/60314	---MCZ	200	added ('OK')	text/html	etag:%2214f609aeef8b33da889e5534c71326bd-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_rounded/loader.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_rounded/loader.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:35	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%229d00937b1961becbab03e59e5a9fef4a-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_rounded/sprite.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_rounded/sprite.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:36	60328/60328	---MCZ	200	added ('OK')	text/html	etag:%22370d8ed6699e70878147f08c1a78a1f9-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_rounded/contentpattern.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_rounded/contentpattern.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:36	60314/60314	---MCZ	200	added ('OK')	text/html	etag:%22e961a3adeed5d41671063594ac6985b9-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_rounded/btnnext.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_rounded/btnnext.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:37	60322/60322	---MCZ	200	added ('OK')	text/html	etag:%2247bdd3ca2fcb0071d57689e9eeff5c0e-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_rounded/btnprevious.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_rounded/btnprevious.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:38	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%22c615d884c4b2633c366ff0b257c097dd-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_rounded/loader.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_rounded/loader.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:38	60310/60310	---MCZ	200	added ('OK')	text/html	etag:%22ad045c0ac61cf917704ba762b00ff08c-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_square/loader.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_square/loader.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:39	60310/60310	---MCZ	200	added ('OK')	text/html	etag:%22b48fe253e8be3a950344fe96c21c6e92-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_square/sprite.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_square/sprite.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:39	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%228c12779318f9d5ca1f0628b4d01b1609-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_square/btnnext.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_square/btnnext.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:40	60320/60320	---MCZ	200	added ('OK')	text/html	etag:%22dbbbc5497757ed92284234a1a35abc44-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/dark_square/btnprevious.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/dark_square/btnprevious.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:40	60312/60312	---MCZ	200	added ('OK')	text/html	etag:%22e34c55349c78d11bfbcbbf1b9194ed8e-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_square/sprite.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_square/sprite.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:41	60314/60314	---MCZ	200	added ('OK')	text/html	etag:%22080900361148b61c708b155056d1b08d-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_square/btnnext.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_square/btnnext.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:42	60322/60322	---MCZ	200	added ('OK')	text/html	etag:%227942978949625a973449f34e68639d0c-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/light_square/btnprevious.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/light_square/btnprevious.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:43	60304/60304	---MCZ	200	added ('OK')	text/html	etag:%22d3c54ef3dbb49a41a4eed07ddf4e3372-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/sprite.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/sprite.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:43	60326/60326	---MCZ	200	added ('OK')	text/html	etag:%224d1b1b914b9fa68dfd55aec881394809-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/contentpatterntop.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/contentpatterntop.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:44	60328/60328	---MCZ	200	added ('OK')	text/html	etag:%2248e18b72184ff3363bb807270f11de2e-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/contentpatternleft.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/contentpatternleft.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:45	60330/60330	---MCZ	200	added ('OK')	text/html	etag:%2296f6a81e905cfe5ae79538ff42889ab3-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/contentpatternright.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/contentpatternright.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:46	60304/60304	---MCZ	200	added ('OK')	text/html	etag:%22986d66fe74ad81946b830666c5989712-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/loader.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/loader.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:47	60306/60306	---MCZ	200	added ('OK')	text/html	etag:%22fbbf50ccdcf32bed275de9ab7aa4da88-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/btnnext.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/btnnext.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:47	60314/60314	---MCZ	200	added ('OK')	text/html	etag:%2253f0171b588f2fcdf5fb0b5ec7bc967c-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/btnprevious.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/btnprevious.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:47	60332/60332	---MCZ	200	added ('OK')	text/html	etag:%22e3c0ed9b8e698909a8d4f3e9222ecbc4-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/contentpatternbottom.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/contentpatternbottom.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:48	60326/60326	---MCZ	200	added ('OK')	text/html	etag:%222a75b764e48cbf8c6e419dc8967c45df-ssl-df%22	https://www.kondammaltrust.org/images/prettyphoto/facebook/default_thumbnail.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/prettyphoto/facebook/default_thumbnail.html	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:49	7303/7303	---M--	200	added ('OK')	image/gif	etag:%2294dc3460cac71c8f58a0dd790b6534dc-ssl%22	https://www.kondammaltrust.org/css/images/loading.gif	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/loading.gif	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:49	3184/3184	---M--	200	added ('OK')	image/png	etag:%2257644984d40fe843aa9f2ab16b7ba14a-ssl%22	https://www.kondammaltrust.org/css/images/prev.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/prev.png	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:50	3193/3193	---M--	200	added ('OK')	image/png	etag:%22db71521e55359f5fa06572c6e4dcb3f1-ssl%22	https://www.kondammaltrust.org/css/images/next.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/next.png	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:50	465/465	---M--	200	added ('OK')	image/png	etag:%2208bfc2f0d7a29222d1a69a1f4ba02bfa-ssl%22	https://www.kondammaltrust.org/css/images/close.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/close.png	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:51	18134/18134	---M--	200	added ('OK')	image/gif	etag:%22d5df3f464c20d4c28d410976aace04aa-ssl%22	https://www.kondammaltrust.org/css/images/loading%402x.gif	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/loading@2x.gif	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:52	4224/4224	---M--	200	added ('OK')	image/png	etag:%2210b4ac512ec40d029ce21eb51a00888a-ssl%22	https://www.kondammaltrust.org/css/images/prev%402x.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/prev@2x.png	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:52	4235/4235	---M--	200	added ('OK')	image/png	etag:%229453fab4a98d42868edd2a4045d04aab-ssl%22	https://www.kondammaltrust.org/css/images/next%402x.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/next@2x.png	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:53	711/711	---M--	200	added ('OK')	image/png	etag:%227c66bce9d99da1f1d3a66fecc3994877-ssl%22	https://www.kondammaltrust.org/css/images/close%402x.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/images/close@2x.png	(from https://www.kondammaltrust.org/css/javascript-plugins-bundle.css)
18:05:54	59640/59640	---MCZ	200	added ('OK')	text/css	etag:%228cb78914f6c07d039add57c8fccc2c71-ssl-df%22	https://www.kondammaltrust.org/css/preloader.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/preloader.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:54	73321/73321	---MCZ	200	added ('OK')	text/css	etag:%222a8b6d947daf0eefb14c9057c87591df-ssl-df%22	https://www.kondammaltrust.org/css/font-awesome5.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/font-awesome5.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:55	9867/9867	---MCZ	200	added ('OK')	text/css	etag:%22b086d4d5185907d6a961736055d75bf1-ssl-df%22	https://www.kondammaltrust.org/css/pe-icon-7-stroke.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/pe-icon-7-stroke.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:55	25325/25325	---MCZ	200	added ('OK')	text/css	etag:%22a6bb15f98fa1cdfb44cde80ab2c57bb5-ssl-df%22	https://www.kondammaltrust.org/css/elegant-icons.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/elegant-icons.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:56	17543/17543	---MCZ	200	added ('OK')	text/css	etag:%22c06338bfd3552b04a122a2b24c890d9d-ssl-df%22	https://www.kondammaltrust.org/css/icomoon.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/icomoon.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:56	13571/13571	---MCZ	200	added ('OK')	text/css	etag:%229eaf0acb74738c1cbab03c2e56285e87-ssl-df%22	https://www.kondammaltrust.org/css/flaticon-set-current-theme.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/flaticon-set-current-theme.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:57	3885/3885	---MCZ	200	added ('OK')	text/css	etag:%225e0c151d815443d6a4c0515171df86f2-ssl-df%22	https://www.kondammaltrust.org/css/flaticon-set-communication.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/flaticon-set-communication.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:57	3042/3042	---M-Z	200	added ('OK')	text/css	etag:%224cbc1f472a2753476c81bd2185729d77-ssl-df%22	https://www.kondammaltrust.org/css/flaticon-set-charity.css	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/css/flaticon-set-charity.css	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:58	101/101	---M--	200	added ('OK')	image/png	etag:%227d472c3294b8514d1a97a1c615d071c6-ssl%22	https://www.kondammaltrust.org/images/pattern1.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/pattern1.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:58	101/101	---M--	200	added ('OK')	image/png	etag:%227b2c1aeff46a2438a0b0b28d7156e745-ssl%22	https://www.kondammaltrust.org/images/pattern2.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/pattern2.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:05:59	99/99	---M--	200	added ('OK')	image/png	etag:%22110b04c308129d76a0e9550357b952b9-ssl%22	https://www.kondammaltrust.org/images/pattern3.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/pattern3.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:00	1564/1564	---M--	200	added ('OK')	image/png	etag:%22928aafaab5013fb0afedfefe108bf659-ssl%22	https://www.kondammaltrust.org/images/close.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/close.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:00	714/714	---M--	200	added ('OK')	image/png	etag:%22616ff8205f0d1e492e22d9e6faffcc3a-ssl%22	https://www.kondammaltrust.org/images/shadow-overlay.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/shadow-overlay.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:01	60292/60292	---MCZ	200	added ('OK')	text/html	etag:%22a5a37b976d99b6604133e2561ede5797-ssl-df%22	https://www.kondammaltrust.org/images/floating-objects/21.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/floating-objects/21.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:02	60292/60292	---MCZ	200	added ('OK')	text/html	etag:%22efbbc263c7944d2a738b432ccc0c6b5b-ssl-df%22	https://www.kondammaltrust.org/images/floating-objects/22.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/floating-objects/22.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:03	60292/60292	---MCZ	200	added ('OK')	text/html	etag:%22f6a00138d39a7b6d8f8feefb237b397b-ssl-df%22	https://www.kondammaltrust.org/images/floating-objects/23.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/floating-objects/23.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:04	60292/60292	---MCZ	200	added ('OK')	text/html	etag:%221bced1703558f0864845063aa12d2c6d-ssl-df%22	https://www.kondammaltrust.org/images/floating-objects/24.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/floating-objects/24.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:04	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%22e08bbe330e2327c11a16f1c80577b1f5-ssl-df%22	https://www.kondammaltrust.org/images/shadow-overlay2.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/shadow-overlay2.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:05	60306/60306	---MCZ	200	added ('OK')	text/html	etag:%22969fdf9c081067c767fe3237d71fec14-ssl-df%22	https://www.kondammaltrust.org/images/line-bottom-style1-image-icon.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/line-bottom-style1-image-icon.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:05	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%22e08bbe330e2327c11a16f1c80577b1f5-ssl-df%22	https://www.kondammaltrust.org/assets/images/shortcodes/working-steps-bg.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/assets/images/shortcodes/working-steps-bg.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:06	935/935	---M--	200	added ('OK')	image/png	etag:%22cd665c8ae2063d8c3b8b9cc5fdfeab3f-ssl%22	https://www.kondammaltrust.org/images/title-dots.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/title-dots.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:07	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%22e08bbe330e2327c11a16f1c80577b1f5-ssl-df%22	https://www.kondammaltrust.org/images/shop/quick-view.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/shop/quick-view.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:07	3082/3082	---MCZ	200	added ('OK')	text/html	etag:%22e08bbe330e2327c11a16f1c80577b1f5-ssl-df%22	https://www.kondammaltrust.org/images/shop/shopping-cart.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/shop/shopping-cart.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:08	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%22e08bbe330e2327c11a16f1c80577b1f5-ssl-df%22	https://www.kondammaltrust.org/images/shop/shopping-cart-loading.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/shop/shopping-cart-loading.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:08	3082/3082	---M-Z	200	added ('OK')	text/html	etag:%22e08bbe330e2327c11a16f1c80577b1f5-ssl-df%22	https://www.kondammaltrust.org/images/shop/shopping-cart-added.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/shop/shopping-cart-added.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:09	60282/60282	---MCZ	200	added ('OK')	text/html	etag:%22a3c5c22deb15a49d4fcfb13a52171953-ssl-df%22	https://www.kondammaltrust.org/images/icon-holder/01.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/icon-holder/01.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:10	60282/60282	---MCZ	200	added ('OK')	text/html	etag:%227e7551743a32b3756dec963360b24a12-ssl-df%22	https://www.kondammaltrust.org/images/icon-holder/03.html	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/icon-holder/03.html	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:10	376531/376531	---M--	200	added ('OK')	image/jpeg	etag:%225d184aaa14270ebbdbd98197974d24d3-ssl%22	https://www.kondammaltrust.org/images/bg/bg1.jpg	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/bg/bg1.jpg	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:11	1187/1187	---M--	200	added ('OK')	image/png	etag:%221ce664f983b968fb21190f725d13a2df-ssl%22	https://www.kondammaltrust.org/images/title-icon.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/title-icon.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:11	728/728	---M--	200	added ('OK')	image/png	etag:%22e79f7ffa65501b04eaf470ffa9e2d075-ssl%22	https://www.kondammaltrust.org/images/current-theme/title-line-bottom.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/current-theme/title-line-bottom.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:12	12366/12366	---M--	200	added ('OK')	image/png	etag:%227ee52116abf6c61a93e7e811989e746c-ssl%22	https://www.kondammaltrust.org/images/section-object1.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/section-object1.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:12	12373/12373	---M--	200	added ('OK')	image/png	etag:%22bdd8f686e70860a60a0b2e0a19038849-ssl%22	https://www.kondammaltrust.org/images/section-object2.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/section-object2.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:13	8058/8058	---M--	200	added ('OK')	image/png	etag:%224ac871dd5597e905991ea1af5002fa8c-ssl%22	https://www.kondammaltrust.org/images/bg/bird-bg-object1.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/bg/bird-bg-object1.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:14	9499/9499	---M--	200	added ('OK')	image/png	etag:%22ec460e543e998d8d2a45ae104dcd6e6e-ssl%22	https://www.kondammaltrust.org/images/feature-block-object1.png	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/images/feature-block-object1.png	(from https://www.kondammaltrust.org/css/style-main.css)
18:06:14	12136/12136	---MCZ	200	added ('OK')	application/octet-stream	etag:%225e942b9d989e905dd2770514a78fa39e-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c6.eot?5510888	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c690c6.eot	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
18:06:15	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:%22d4262791ececa26ab25ce60b57207d32-ssl-df%22	https://www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c6.woff?5510888	E:/Rishi/WEB-DEVELOPEMENT/intern-1/www.kondammaltrust.org/js/revolution-slider/fonts/revicons/revicons90c690c690c6.woff	(from https://www.kondammaltrust.org/js/revolution-slider/css/rs6.css)
